#{"t_start": 1533046260.8497899, "env_id": "Hopper-v2"}
r,l,t
1678.478929,645,104.066645
1105.010434,394,104.232082
1654.103037,626,104.494149
2298.323071,862,104.856293
1506.804787,573,105.100337
1229.685496,457,105.294458
2208.459562,802,105.631551
2434.773616,1000,107.846477
2614.586439,1000,108.262954
1317.915805,496,108.47088
1220.376675,416,108.64912
1486.999501,597,108.895667
1132.480617,381,109.05032
1530.295633,580,109.284003
892.710663,281,109.397391
804.460406,266,109.50538
2803.690766,959,109.892193
1057.706865,396,110.053116
1692.565066,535,110.269226
1357.214551,426,110.441079
546.613551,231,110.535388
1776.585839,678,110.808495
2309.671744,869,111.161133
2375.176288,800,111.490722
1102.897419,373,111.647866
813.022707,268,111.756501
1590.674592,517,111.966865
1693.694616,648,112.230127
2407.509358,1000,112.637556
1112.040663,350,112.780699
1474.7326,543,113.001816
2026.053061,654,113.273601
2367.743968,1000,113.689444
985.61983,412,113.859695
2363.028013,827,114.197907
2001.471815,716,114.489483
2869.184199,1000,114.896284
1788.381588,595,115.145383
2515.602966,838,115.499403
2420.508183,954,117.83559
2711.407199,1000,118.240466
1313.399519,382,118.395677
1389.360696,493,118.599318
2029.796135,642,118.870582
1350.881288,442,119.055559
1642.824838,495,119.262586
1252.698364,425,119.44063
2647.240411,1000,119.862968
1121.143098,346,120.008751
2027.232925,670,120.279392
2765.230899,1000,120.689941
2159.884902,784,121.009956
1088.445756,370,121.161324
2738.422594,959,121.551603
2254.081692,747,121.855706
2820.417299,1000,122.26778
2187.851287,742,122.581278
1269.674944,429,122.76041
1227.87691,404,122.925333
1498.739005,592,123.167709
1153.374276,416,123.336446
1851.245229,661,123.61678
1840.31175,605,123.864357
2096.968313,689,124.143583
2799.718766,981,124.546455
2171.0674,748,124.853808
1687.331659,560,125.087069
1201.111508,373,125.23883
1925.455907,676,125.514604
1187.984625,414,125.683936
430.671199,141,125.74429
1989.946598,627,127.85303
1906.340159,647,128.114201
2140.451546,720,128.40676
2641.163766,1000,128.821303
1098.628979,374,128.980001
1961.03306,634,129.247899
1156.340402,348,129.396425
1752.824774,556,129.631361
1094.203263,430,129.810685
1764.958043,554,130.04358
2266.047599,902,130.423965
2482.024993,1000,130.837417
1774.392172,599,131.09194
1433.300423,469,131.290025
1613.397543,560,131.521544
1425.418645,458,131.707456
1425.799323,488,131.906334
2778.859566,1000,132.322686
525.960092,201,132.410088
2523.519615,849,132.770051
2146.240036,807,133.108693
2100.805469,694,133.400059
1198.150147,381,133.556906
1494.610043,469,133.747929
2601.620607,812,134.076714
863.724212,331,134.212948
2970.667072,1000,134.622458
1171.42762,361,134.772993
1610.891316,511,134.983647
1184.336299,410,135.154292
2709.511742,917,135.528885
2532.041815,819,135.864804
2827.209513,1000,138.184967
1347.816214,442,138.373916
3023.979369,1000,138.798782
1827.695643,645,139.071024
1303.006289,466,139.270374
2827.102073,1000,139.692593
2786.780855,1000,140.118983
1691.2207,553,140.355784
1178.48066,367,140.512558
2899.817298,1000,140.936529
2780.492711,1000,141.357921
1597.344565,552,141.593775
1329.183082,559,141.831852
1516.967203,505,142.047851
2775.111699,1000,142.469463
2594.482308,842,142.823944
2988.643468,1000,143.248176
1826.994878,656,143.52457
1006.05393,375,143.685061
2767.814695,1000,144.106681
2771.91751,1000,144.529589
1368.125967,482,144.735557
2834.001643,1000,145.153349
2295.939048,798,145.489688
1654.366698,522,145.710847
1910.91851,708,146.00951
2355.280419,762,146.333257
1172.567925,401,146.501436
1482.544169,460,146.693705
2523.973464,1000,147.11899
2856.626537,970,147.525325
1176.189818,363,147.678327
1462.159332,491,150.155897
1604.417494,544,150.389872
2408.299256,884,150.76999
2711.877701,1000,151.195973
2566.406443,1000,151.619439
918.420095,283,151.737767
2601.215913,1000,152.158626
2677.465111,1000,152.56667
2918.06659,1000,152.971003
2879.058118,1000,153.38212
1914.721015,655,153.65653
2668.958041,1000,154.080985
1703.26679,560,154.320528
2215.988926,804,154.662363
2650.495361,1000,155.090831
2495.270042,863,155.457308
2770.97812,1000,155.88297
2784.997913,1000,156.303533
1991.125651,661,156.573651
1548.389159,500,156.77839
2971.383315,1000,157.186953
2529.359394,1000,157.580465
1993.046409,728,157.878953
344.629901,178,157.957222
2767.890464,1000,158.381485
331.441219,178,158.459904
2797.611701,1000,158.883158
2827.368272,1000,159.309117
2856.047702,1000,159.731514
2579.388982,872,160.099861
2973.759843,985,160.516676
2637.811772,1000,160.941518
901.565761,336,163.638021
2715.330902,1000,164.064091
2963.522099,1000,164.492293
2870.768406,1000,164.915249
2239.21642,858,165.280913
2807.547258,1000,165.7086
587.855982,176,165.784897
2100.944254,736,166.097691
1299.757931,432,166.283132
2879.539111,951,166.688245
1392.365901,435,166.874333
812.905178,267,166.984795
2495.661899,856,167.34349
1370.142531,424,167.521677
2717.885393,1000,167.943147
2749.304456,1000,168.355383
1867.916288,669,168.633706
2763.394042,1000,169.043227
1811.061904,642,169.299048
2819.562841,1000,169.720236
2679.928822,1000,170.145736
2543.877142,863,170.503929
723.203181,223,170.599445
992.994412,325,170.735135
3001.429274,1000,171.139741
682.275695,212,171.226583
1574.839471,521,171.436099
2896.858248,1000,171.849528
2789.687702,1000,172.251672
2635.738479,1000,172.670514
1670.130222,528,172.893868
2736.338431,967,173.299327
2805.555051,1000,175.956748
2786.01381,1000,176.381858
2701.110512,859,176.747553
2766.71965,913,177.137483
2919.708562,1000,177.555055
1254.642915,446,177.747756
1884.689499,736,178.063357
2667.657127,1000,178.493923
1509.006416,484,178.70167
2840.741783,1000,179.127837
2734.420265,1000,179.558896
2796.178179,1000,179.984538
1451.479494,460,180.181577
2756.788953,1000,180.610426
2715.671205,1000,181.024452
2512.179731,1000,181.447032
2700.245386,1000,181.869722
1562.161861,501,182.083703
1799.940804,570,182.328115
3067.187818,1000,182.751924
2925.294019,999,183.173465
2792.13649,1000,183.598289
2776.228114,1000,184.022922
2419.569112,768,184.349204
1012.614357,331,184.491138
2795.486439,1000,184.918904
2816.942606,1000,185.343983
2688.101594,1000,185.767337
2425.346578,786,186.100888
3036.887307,1000,186.530205
2798.253767,1000,186.956624
2832.718781,1000,187.38089
2850.04516,1000,190.461972
1049.64939,345,190.605774
1841.068947,626,190.862916
2898.383166,1000,191.268393
3075.010039,1000,191.678115
2914.437973,1000,192.098447
1724.862806,532,192.315672
2688.38648,864,192.660981
1579.296817,541,192.888755
2949.568703,1000,193.307414
352.308822,149,193.372078
783.820689,266,193.483514
2077.848577,684,193.76865
2925.839975,955,194.172772
2789.727973,1000,194.599159
2334.978471,761,194.919844
2819.791872,1000,195.32584
1519.204882,473,195.525239
2926.609702,1000,195.938325
2807.150654,932,196.32255
1310.463683,439,196.503294
2961.787278,1000,196.912228
2782.006147,1000,197.330322
2907.199615,992,197.749749
2893.058504,1000,198.170855
2979.633039,1000,198.578922
543.554047,165,198.647603
695.6402,235,198.743438
2355.553695,753,199.050733
1303.751486,423,199.22935
563.547377,179,199.305097
2045.363457,648,199.57475
1946.857869,620,202.121978
1978.369528,637,202.38253
2884.655415,1000,202.808434
1250.685483,388,202.974381
1652.161065,527,203.199566
2701.26785,1000,203.62437
2423.393357,785,203.958056
643.833659,195,204.042228
1633.419035,516,204.262767
1137.167164,352,204.412176
3062.842764,1000,204.836977
2846.281273,1000,205.264785
2781.666771,1000,205.690005
2101.66488,699,205.988477
889.147708,288,206.111286
2662.390794,874,206.484065
2242.373644,683,206.773864
2846.605733,1000,207.200188
3020.283952,1000,207.62686
1893.738274,574,207.869548
414.781893,138,207.929008
1494.330441,518,208.141487
3082.361854,1000,208.558546
2855.651932,1000,208.982962
3103.281831,1000,209.408489
2962.907607,952,209.802942
2506.603091,812,210.143915
601.812514,187,210.224085
1789.422045,609,210.483052
1608.36321,525,210.70665
797.361545,240,210.808948
1771.759576,546,211.03994
2805.269735,1000,213.607356
2013.144441,679,213.892231
2533.973845,864,214.259515
2777.742367,866,214.628469
1632.469329,562,214.866738
1798.866438,568,215.107531
1934.592696,661,215.38821
2946.070435,1000,215.807012
2873.324959,1000,216.215839
929.061159,302,216.340501
2755.295051,1000,216.74755
2974.535824,1000,217.167778
930.930373,310,217.298955
2574.978443,891,217.672332
2935.922534,1000,218.09876
2884.7086,1000,218.521425
1190.060177,415,218.695858
1128.784172,383,218.858238
2162.785886,725,219.166024
2936.443972,1000,219.59109
922.737934,282,219.711688
2769.632619,1000,220.133542
2953.296907,1000,220.548566
2716.139502,901,220.914522
2963.077714,1000,221.320527
2825.600391,1000,221.727119
1406.525534,442,221.905874
631.287857,188,221.982098
3074.705236,1000,222.386754
1060.1053,354,222.532389
1473.352263,500,222.735878
2783.982388,922,223.121902
1793.490926,613,225.692751
1247.672735,394,225.853045
1119.458579,371,226.003508
2832.459155,1000,226.408313
1272.632158,429,226.58486
583.535434,210,226.67346
2812.763253,1000,227.094864
3017.000988,1000,227.515639
2725.075256,1000,227.935095
2237.080216,739,228.248153
3086.349992,1000,228.66657
2934.662379,1000,229.091311
2431.149685,748,229.410271
2241.922827,724,229.717376
2953.615946,1000,230.139062
1343.150726,422,230.319137
1061.248651,336,230.458137
2951.891532,916,230.842073
1866.240389,608,231.099848
2683.520825,887,231.476911
1876.204473,606,231.726268
1465.572752,442,231.905868
571.101648,169,231.974777
832.943443,277,232.086976
1800.940986,576,232.321042
2957.295433,1000,232.728219
615.360627,188,232.806565
1429.628389,435,232.982388
3125.344412,1000,233.386648
2409.431193,801,233.711829
2195.926145,706,233.999186
1334.065717,439,234.182795
3000.249291,1000,236.64415
956.159073,300,236.772947
3007.724836,1000,237.198071
382.047107,130,237.255366
3007.988247,1000,237.678837
2906.681424,1000,238.095201
2956.947519,1000,238.503108
2964.897617,1000,238.921295
2850.995671,1000,239.337973
3108.453081,1000,239.76073
983.850012,366,239.917954
2824.197987,1000,240.328508
2481.854077,812,240.667616
1175.101728,369,240.824447
2294.002408,730,241.133402
3057.54339,1000,241.554332
2157.231018,728,241.86181
1274.810215,457,242.057209
2971.182809,1000,242.479609
3145.983507,1000,242.888388
2412.483307,757,243.197725
2417.142658,769,243.517609
3118.659695,1000,243.934922
3064.72416,1000,244.354258
2753.537404,844,244.70961
2232.063261,742,245.020712
2979.677973,1000,245.441841
3147.837477,1000,245.855253
2525.034462,769,246.170639
754.347109,250,246.277704
2939.311105,1000,246.691453
1084.337832,356,246.84346
2895.025329,1000,249.649301
1510.862238,501,249.863373
3138.890361,1000,250.285357
1271.677327,402,250.457353
708.925403,268,250.573225
1028.827515,338,250.722985
2804.717256,935,251.149087
1133.573015,328,251.291191
964.146537,337,251.433981
2916.362442,983,251.846784
2844.945061,1000,252.258622
2970.880912,1000,252.67202
2982.240204,1000,253.084165
2782.693799,1000,253.504909
2962.670585,1000,253.916072
2927.487599,1000,254.3198
2729.47924,1000,254.724666
3099.099441,1000,255.128779
3115.570054,1000,255.532718
2922.83259,1000,255.93659
684.083794,207,256.021013
2796.072956,1000,256.423599
3161.578863,1000,256.825716
2742.896532,1000,257.229662
2800.938685,1000,257.636289
2845.687918,1000,258.040049
843.666137,283,258.155879
2785.059217,1000,258.567572
2809.71808,1000,258.992669
1335.914972,404,259.163802
2764.143882,1000,259.583544
750.658271,252,259.687243
3195.202007,1000,262.425057
2875.823428,1000,262.842276
1569.99383,527,263.060015
3012.308575,1000,263.474533
2821.027514,1000,263.899291
2020.830903,622,264.164142
2299.070219,750,264.481098
1690.849802,546,264.709245
799.537477,243,264.808765
1316.393306,416,264.985328
2847.833422,1000,265.407559
894.892677,308,265.540296
1577.695997,488,265.736644
1833.980886,605,265.988873
2844.435073,1000,266.412206
2296.448527,733,266.715582
2263.273676,701,267.03558
3140.628436,1000,267.461392
2768.036705,1000,267.889876
681.39208,235,267.99126
2943.340911,1000,268.41624
2771.430555,1000,268.843489
2899.893383,1000,269.269159
2843.544149,1000,269.694826
1086.112342,357,269.84607
1044.275862,337,269.98822
2877.900583,945,270.386146
1049.31483,348,270.53307
2876.710987,1000,270.960698
2812.883349,1000,271.384688
472.735654,184,271.464056
2999.142566,1000,271.885312
3036.228397,1000,274.558102
1560.789618,501,274.76766
2879.731281,1000,275.173719
662.091717,202,275.258231
2684.463309,882,275.627188
2576.902995,844,275.969643
2831.976923,1000,276.387808
2974.367394,1000,276.811563
2918.816873,1000,277.241483
2850.715654,1000,277.657989
1037.696783,300,277.783928
2977.322233,946,278.187308
2579.776743,837,278.532362
2872.424099,1000,278.939404
2840.383271,1000,279.349364
2532.185259,847,279.703081
3056.355447,1000,280.125512
2386.871469,772,280.449043
2921.418805,1000,280.873232
2943.558422,1000,281.295849
841.434509,244,281.399735
639.187353,193,281.476784
2420.238361,774,281.797353
756.885404,225,281.889548
1362.677601,473,282.082934
3044.112801,1000,282.495572
2906.427214,1000,282.90688
1250.177911,411,283.076366
2274.814626,711,283.387298
3010.630103,1000,283.817114
2768.060333,1000,284.243585
2835.716373,1000,284.66107
2777.684695,1000,287.379276
2600.528354,800,287.719923
2885.940455,1000,288.14733
3041.506169,958,288.550467
2755.413493,1000,288.962781
3038.867532,1000,289.392353
2954.194934,1000,289.817784
2910.073944,1000,290.240786
2858.429731,1000,290.662875
3010.885752,1000,291.085167
2412.720161,747,291.406859
1949.027996,605,291.670426
2913.156276,1000,292.097368
1077.597147,354,292.249051
2337.695828,781,292.568097
3002.685686,1000,292.985306
2762.616819,1000,293.409641
2018.868082,604,293.665174
910.619467,262,293.772079
2939.956014,1000,294.18907
929.678615,267,294.303112
2798.695574,1000,294.710634
2976.791991,1000,295.125083
2889.625196,1000,295.548732
650.363639,196,295.632107
1971.135268,645,295.901613
1489.874106,500,296.108537
2711.582132,818,296.446146
2920.934989,1000,296.866293
2429.596746,850,297.215476
2866.458816,1000,297.628706
1638.045836,498,297.838834
2164.998581,714,300.59516
3005.745083,1000,301.017854
1163.657678,331,301.1545
2996.323028,1000,301.582678
2842.130195,1000,302.010815
2934.77582,1000,302.437174
2940.147933,1000,302.853518
3266.937085,996,303.26191
2974.809228,1000,303.687887
2842.571049,1000,304.113842
2130.943306,734,304.426636
2852.8369,930,304.820979
3096.757387,1000,305.243474
1409.631984,466,305.443077
2898.74697,1000,305.856932
2838.795697,1000,306.272492
2976.166986,1000,306.69658
2840.418484,1000,307.12195
3025.301229,1000,307.546971
1623.276826,536,307.774704
2897.971097,1000,308.198788
2012.902896,722,308.500234
2903.425601,1000,308.921037
2890.324806,1000,309.346931
1452.18164,434,309.529915
381.619208,133,309.587985
2853.553458,1000,310.015157
2863.696271,1000,310.4458
2932.713587,1000,310.865089
2977.279796,1000,311.27359
2917.56082,1000,311.687115
1200.195771,392,311.846278
2927.936549,1000,314.897841
606.051268,234,314.999051
2920.487225,1000,315.422626
2940.760773,1000,315.843689
2894.069722,1000,316.263456
826.606586,240,316.366072
2988.959879,959,316.759404
3106.517711,1000,317.197141
2952.846958,1000,317.624825
2889.47875,1000,318.046721
3093.917449,1000,318.465225
834.793165,274,318.577055
1681.53101,541,318.79879
2963.609532,1000,319.218188
3037.365126,1000,319.648304
1335.823134,419,319.826989
2860.068387,1000,320.250557
3113.952176,1000,320.674314
661.759257,209,320.763522
2872.641433,878,321.131682
1445.67825,498,321.34457
3002.364723,1000,321.766018
2932.946423,1000,322.189566
2894.64239,1000,322.612618
2875.732462,1000,323.040107
2911.263439,1000,323.449846
2895.415107,1000,323.859753
3126.246532,1000,324.267944
2904.500734,928,324.651783
1916.165149,601,324.907223
2218.304126,681,325.195104
2853.780276,1000,325.606466
3051.135728,1000,328.604677
3046.536351,1000,329.013167
2906.995813,1000,329.421899
2973.739534,1000,329.848741
3049.890476,1000,330.269867
1884.750875,599,330.522009
2929.880049,1000,330.944843
2694.808194,1000,331.369645
800.339096,236,331.470936
3089.264956,1000,331.894415
2893.786394,1000,332.321491
2835.72611,1000,332.729214
2862.465982,1000,333.136489
859.887353,248,333.23806
2490.086339,775,333.549505
2929.322277,1000,333.970932
482.473567,157,334.039024
2193.3378,703,334.335814
2802.906495,1000,334.748209
1083.429773,315,334.87704
2892.409656,1000,335.283412
2213.592172,668,335.56393
2846.041568,904,335.9361
2977.993656,1000,336.344869
2749.424803,1000,336.774391
2956.420591,1000,337.182441
3013.138418,1000,337.606134
3012.677359,1000,338.029729
1709.209829,531,338.255244
2915.273979,1000,338.673786
381.202707,130,338.729856
820.58157,236,338.827461
2414.373865,768,341.906703
1298.873547,395,342.070735
1803.13332,598,342.321421
3049.263476,1000,342.746157
2357.908819,815,343.087606
493.799424,161,343.157204
3000.683219,1000,343.569581
2277.084659,710,343.86456
2345.937354,754,344.177827
2852.471444,1000,344.600804
1243.577815,442,344.790009
3012.000117,1000,345.209151
2807.657294,1000,345.631913
2549.677639,811,345.977205
2998.969269,1000,346.377726
2582.333788,853,346.737661
2869.395065,930,347.133754
3032.524512,1000,347.556039
3006.572188,1000,347.978302
2975.25405,1000,348.39277
2200.41325,673,348.672021
2927.734094,1000,349.090868
950.332391,279,349.204016
2794.583856,1000,349.611873
556.418974,213,349.701243
2233.906793,685,349.982895
785.480413,229,350.078806
2869.393786,1000,350.493813
1204.654809,432,350.673588
2968.044788,888,351.03245
2907.157739,1000,351.445743
3046.969701,1000,351.861379
1777.867984,641,354.441519
2004.536835,616,354.701279
2933.488401,1000,355.126915
1769.589363,549,355.361899
2954.384645,1000,355.787498
2735.548926,1000,356.21003
2913.554635,1000,356.625123
2518.70518,827,356.966458
1089.30049,305,357.093387
2888.896963,1000,357.503222
638.048003,190,357.580887
1399.097264,422,357.750245
2083.396521,652,358.015269
3048.516094,1000,358.422468
2359.874711,807,358.751584
2797.065761,1000,359.175335
3025.141247,1000,359.58712
2379.225579,776,359.902807
1521.381464,490,360.107721
3034.05909,1000,360.532104
1186.295778,374,360.695177
1879.09498,578,360.940234
1610.812737,484,361.151085
474.864429,187,361.231216
2842.320817,1000,361.641179
3059.992417,1000,362.04927
2940.420105,1000,362.47646
3142.039667,1000,362.888022
3203.72644,1000,363.304286
2594.345859,838,363.650899
2817.898191,1000,364.070252
2664.719933,834,364.416801
2792.671775,1000,367.132412
2989.090917,1000,367.528001
2160.703644,689,367.820024
1665.730237,530,368.044892
714.316651,211,368.134754
2885.192629,1000,368.550971
2053.09437,672,368.828951
3065.100038,1000,369.236742
584.237256,176,369.310904
2903.992754,1000,369.735355
3024.673175,1000,370.151085
1329.605444,421,370.332184
2799.715325,1000,370.758404
3055.950339,1000,371.176852
1130.328151,352,371.321224
3013.850169,1000,371.736681
3054.624345,1000,372.167197
747.21658,223,372.258003
700.400818,198,372.339907
2943.985853,1000,372.759774
3018.116506,1000,373.188875
2993.972031,1000,373.613971
1697.141706,532,373.836965
2862.410726,1000,374.248479
2033.428031,625,374.515122
2877.133915,1000,374.936422
3077.37535,1000,375.362373
3227.066936,998,375.782946
3113.474984,1000,376.201202
2864.137817,854,376.55574
3013.467028,1000,376.971691
3099.141352,1000,377.391714
3071.261553,1000,380.238741
2835.859729,1000,380.66273
2830.404724,869,381.029831
2971.351393,1000,381.452331
3058.918808,1000,381.87149
3045.161836,1000,382.298886
462.929834,151,382.365015
2549.471058,773,382.692421
2536.490304,852,383.05511
2890.05917,1000,383.479762
3053.488117,1000,383.893655
2927.691076,1000,384.302068
3138.156727,1000,384.723473
2898.653457,1000,385.138248
2977.131001,1000,385.544168
1187.899941,366,385.69349
2966.218381,1000,386.12529
1377.183252,460,386.321178
2884.318485,1000,386.748822
2527.541311,784,387.068193
1145.56631,372,387.220864
3089.123609,1000,387.635486
2843.391803,1000,388.05942
2861.261459,1000,388.492132
3010.625099,1000,388.918714
2975.857715,1000,389.344266
2965.744945,1000,389.771
1864.459825,593,390.020747
2844.6509,1000,390.427026
3181.557268,1000,390.845153
414.69943,169,390.917749
3025.073887,1000,391.337487
1499.951617,499,394.109393
3005.567925,1000,394.531774
2970.754883,1000,394.954545
3118.501942,1000,395.378039
2968.664435,1000,395.792185
2976.334538,1000,396.21455
1869.007802,606,396.473805
2950.424415,1000,396.895042
1083.945159,355,397.043863
3006.514586,1000,397.450711
1381.017489,440,397.636099
2935.461638,1000,398.0564
2991.350947,1000,398.479414
3029.494345,1000,398.895213
3072.815282,1000,399.30668
2965.715242,1000,399.731097
3039.662988,1000,400.153701
2963.854701,1000,400.576669
2196.442343,693,400.868214
2923.537553,1000,401.276896
2177.639039,709,401.568547
2928.032431,1000,401.994191
2804.556951,922,402.382996
1309.361681,407,402.554722
2225.674792,687,402.839211
997.990742,292,402.959371
2263.064517,699,403.256727
3070.190652,1000,403.681442
2338.304617,726,403.988595
3048.932027,1000,404.406125
2931.26887,1000,404.830514
3184.175444,1000,405.236881
3003.395796,1000,408.135442
2978.106195,1000,408.555136
3230.48579,1000,408.968965
2846.671854,1000,409.385635
3059.463185,938,409.782025
2977.027893,1000,410.207889
2873.355822,1000,410.626373
3013.402469,1000,411.041684
1917.270333,581,411.27738
892.237344,291,411.401305
3148.291518,1000,411.813932
3153.880536,1000,412.23266
2864.499413,1000,412.649764
1971.941902,613,412.904056
1694.958873,575,413.137699
2991.514782,1000,413.542509
2826.569765,1000,413.947186
1879.054028,590,414.188043
2195.796829,682,414.463967
3097.257422,1000,414.870961
2991.51419,1000,415.288025
3060.624199,1000,415.712291
2958.751573,1000,416.138256
2937.063577,1000,416.563537
3125.76809,1000,416.989451
1251.507432,383,417.151267
1893.925069,566,417.390719
3080.076947,1000,417.812979
3104.046246,1000,418.238061
2812.774161,1000,418.668015
3170.224258,1000,419.089132
3051.694612,1000,419.505116
3039.660196,1000,422.625951
2889.56769,904,423.006395
2969.779134,1000,423.429472
3030.052156,1000,423.858732
2885.175679,1000,424.262952
3066.573474,1000,424.666674
2991.783499,1000,425.095184
2914.253043,1000,425.513916
2996.8209,1000,425.923996
3179.603607,1000,426.333828
3085.080935,1000,426.739011
2131.199853,643,427.008116
525.623972,163,427.075203
3066.755754,1000,427.491899
1582.776374,494,427.701187
3069.785466,1000,428.109179
3085.489179,1000,428.516085
2615.559313,846,428.873042
3025.776227,1000,429.297583
418.558263,140,429.358069
2986.257681,908,429.74318
2946.490539,1000,430.165843
3061.721433,1000,430.588939
2909.516516,891,430.962552
3109.366893,1000,431.380712
3181.31193,1000,431.789053
2854.663481,1000,432.20919
2745.742062,851,432.561955
2961.848678,1000,432.98001
2782.09057,867,433.341403
2953.653979,1000,433.761024
1185.455798,358,433.913921
2979.237416,1000,437.099697
3169.359433,1000,437.519464
3165.65835,1000,437.94556
3082.692913,1000,438.372423
2933.941273,1000,438.784372
3056.997126,1000,439.207556
1634.76339,525,439.430562
3113.231418,1000,439.854963
2952.060768,1000,440.275714
3108.23144,1000,440.687462
3012.086345,1000,441.090864
2986.694516,1000,441.495472
2951.535352,1000,441.90417
2947.386113,1000,442.317073
3211.698875,1000,442.730469
1802.964839,551,442.953081
2949.58562,1000,443.36983
3051.476255,1000,443.775476
3143.081539,1000,444.178554
3093.005074,1000,444.584216
1923.490258,614,444.833769
2987.721497,1000,445.23807
3146.132843,1000,445.643435
2088.738043,660,445.908528
3095.73591,1000,446.309406
3037.580436,1000,446.713757
2858.50373,1000,447.135943
2907.114158,1000,447.543776
3110.03324,1000,447.958855
3011.374282,1000,448.379496
3016.141519,1000,448.798573
2959.428807,1000,449.218392
3045.473919,1000,452.452145
1358.97908,437,452.630871
955.798761,322,452.761656
3054.11543,1000,453.167194
2616.346242,818,453.499654
3061.622392,1000,453.921344
2993.306344,1000,454.346835
2259.928504,726,454.656311
2251.782249,688,454.942802
2925.509065,1000,455.361687
3044.711258,1000,455.779699
3054.20134,1000,456.204883
3079.581344,1000,456.629659
1107.024383,355,456.780543
3021.993737,1000,457.192931
999.844292,288,457.313869
2933.128777,1000,457.724735
2971.053588,1000,458.146205
3107.178794,1000,458.569951
1803.26564,557,458.803664
2949.631513,1000,459.226041
3096.254022,1000,459.649051
1307.935747,406,459.817883
2919.192481,1000,460.241602
2916.097699,1000,460.652025
3076.504089,1000,461.059628
2656.471893,766,461.374475
3012.766353,1000,461.79486
2536.621097,777,462.118404
1427.647087,434,462.299932
2979.321034,1000,462.713133
2933.449489,1000,463.134128
2299.958384,715,465.941321
3119.211917,1000,466.365323
2950.907245,913,466.75022
1481.29185,458,466.944444
3139.574532,1000,467.367572
3083.615578,1000,467.779237
3039.805192,1000,468.189337
3154.911574,1000,468.611763
3124.498444,1000,469.036209
316.822759,156,469.104691
2992.485372,1000,469.527748
3200.474997,1000,469.961941
1897.973921,593,470.205087
614.321152,222,470.300157
3263.329531,997,470.713774
1988.831575,630,470.97162
2703.132388,848,471.324266
2786.030221,883,471.693149
3087.082394,1000,472.100969
2853.670963,843,472.443892
2359.092048,720,472.735714
1575.739891,451,472.918227
3096.482643,1000,473.323672
3121.689813,1000,473.729634
1938.181174,619,473.981923
53.457297,32,473.996359
2973.38385,1000,474.406587
830.4167,268,474.520434
3064.345095,1000,474.941942
1886.680494,566,475.18207
3037.684675,1000,475.606714
2709.765365,844,475.96347
3153.681997,1000,478.847324
3075.439082,1000,479.273514
3065.719174,1000,479.68696
3066.743002,1000,480.091729
2556.438757,768,480.412521
3150.583353,1000,480.830902
2910.106675,1000,481.236157
3212.794464,1000,481.640091
3149.220425,1000,482.027314
3063.718563,1000,482.422767
3011.305029,1000,482.834673
3143.829742,1000,483.236325
1631.408729,522,483.44674
2152.511624,678,483.72026
3097.232086,1000,484.12262
3131.009929,1000,484.534075
3045.193797,1000,484.949814
3027.183892,1000,485.365369
3157.702201,1000,485.782427
1924.256717,597,486.034352
2860.282832,1000,486.455642
1076.437342,349,486.603887
1645.944866,512,486.816896
2962.663897,1000,487.238448
3128.929847,1000,487.647772
3221.989185,1000,488.04881
3082.935788,1000,488.448686
2414.501007,769,488.756715
3178.540443,1000,489.170464
3143.498431,1000,489.582037
3029.784892,1000,489.985028
3111.196355,1000,490.388139
3106.365189,1000,493.580472
3307.841449,999,494.002221
2982.353146,1000,494.425302
3144.548159,940,494.822738
376.649648,168,494.896319
1751.789313,537,495.122913
2984.918745,1000,495.547562
3192.371538,1000,495.970361
2765.476286,908,496.354721
3040.491261,1000,496.777075
3165.34989,1000,497.198164
3188.208034,1000,497.622449
3144.002913,1000,498.04147
3014.239796,1000,498.46631
2177.63776,664,498.747166
3096.605532,1000,499.155225
1862.411519,567,499.383623
3078.967597,1000,499.785375
3063.434712,1000,500.188245
3185.915048,1000,500.588238
2929.90306,895,500.952843
3089.274716,1000,501.374325
2241.314766,655,501.649928
3182.552852,1000,502.053933
3080.564377,1000,502.459601
2246.357788,705,502.754236
785.21799,247,502.854382
3177.371042,1000,503.255566
1937.004224,604,503.498964
3227.018162,1000,503.899568
2910.258355,1000,504.301703
1928.746913,622,504.553944
2484.565313,702,507.465033
3135.286617,1000,507.869369
3123.08274,1000,508.273559
3127.79208,1000,508.68312
3043.38186,1000,509.089775
3055.302864,1000,509.507058
2898.833402,1000,509.914645
3274.74774,986,510.315165
3195.349314,1000,510.721544
2345.473565,685,510.999893
2516.980133,766,511.309885
3027.645281,1000,511.715524
3209.314767,1000,512.120355
3150.537241,1000,512.530352
3190.906976,1000,512.935174
1484.124972,429,513.112315
3089.719826,1000,513.533684
3065.707965,1000,513.954132
3163.357117,1000,514.366186
3236.875757,1000,514.776337
3175.310236,1000,515.19788
2911.241801,902,515.57666
1982.273034,615,515.829047
2952.589441,1000,516.234276
2914.435263,1000,516.649676
3025.396259,1000,517.073294
1288.655543,371,517.231922
1596.731305,490,517.439562
3095.49059,1000,517.858504
3140.570236,1000,518.266299
3186.279033,1000,518.693058
639.262366,192,518.776119
3180.494812,1000,522.013469
3037.849379,1000,522.43244
3297.269629,1000,522.855672
3139.198655,1000,523.281163
1989.998878,590,523.529294
993.03243,304,523.650506
2619.290981,809,523.955875
3083.094726,1000,524.332896
3244.042207,1000,524.738692
